customer_id,city,state,audience_segment,gender,age_group
CU00018559,Mumbai,Maharashtra,Parents,Male,45-54
CU00018560,Hyderabad,Telangana,Gamers,Female,55+
CU00018561,Kolkata,West Bengal,Fitness Enthusiasts,Female,35-44
CU00018562,Hyderabad,Telangana,Fitness Enthusiasts,Female,25-34
CU00018563,Kolkata,West Bengal,Young Professionals,Female,18-24
CU00018564,Delhi,Delhi,Young Professionals,Female,35-44
CU00018565,Bangalore,Karnataka,Students,Female,18-24
CU00018566,Kolkata,West Bengal,Parents,Male,35-44
CU00018567,Kolkata,West Bengal,Young Professionals,Male,25-34
CU00018568,Hyderabad,Telangana,Fitness Enthusiasts,Male,25-34
CU00018569,Hyderabad,Telangana,Parents,Male,25-34
CU00018570,Pune,Maharashtra,Corporate,Female,35-44
CU00018571,Hyderabad,Telangana,Students,Female,25-34
CU00018572,Mumbai,Maharashtra,Fitness Enthusiasts,Male,45-54
CU00018573,Bangalore,Karnataka,Gamers,Female,35-44
CU00018574,Delhi,Delhi,Gamers,Female,35-44
CU00018575,Mumbai,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00018576,Hyderabad,Telangana,Students,Male,35-44
CU00018577,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00018578,Mumbai,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00018579,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,45-54
CU00018580,Kolkata,West Bengal,Young Professionals,Male,25-34
CU00018581,Bangalore,Karnataka,Young Professionals,Male,35-44
CU00018582,Pune,Maharashtra,Young Professionals,Male,35-44
CU00018583,Bangalore,Karnataka,Young Professionals,Male,18-24
CU00018584,Hyderabad,Telangana,Young Professionals,Male,18-24
CU00018585,Hyderabad,Telangana,Young Professionals,Male,25-34
CU00018586,Hyderabad,Telangana,Young Professionals,Male,18-24
CU00018587,Bangalore,Karnataka,Young Professionals,Male,25-34
CU00018588,Kolkata,West Bengal,Parents,Male,35-44
CU00018589,Kolkata,West Bengal,Young Professionals,Female,25-34
CU00018590,Pune,Maharashtra,Parents,Male,25-34
CU00018591,Hyderabad,Telangana,Fitness Enthusiasts,Male,45-54
CU00018592,Mumbai,Maharashtra,Parents,Female,25-34
CU00018593,Kolkata,West Bengal,Fitness Enthusiasts,Male,45-54
CU00018594,Kolkata,West Bengal,Young Professionals,Male,45-54
CU00018595,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,45-54
CU00018596,Pune,Maharashtra,Students,Male,45-54
CU00018597,Delhi,Delhi,Fitness Enthusiasts,Male,35-44
CU00018598,Pune,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00018599,Bangalore,Karnataka,Young Professionals,Male,25-34
CU00018600,Bangalore,Karnataka,Gamers,Male,35-44
CU00018601,Pune,Maharashtra,Parents,Female,45-54
CU00018602,Chennai,Tamil Nadu,Parents,Female,25-34
CU00018603,Kolkata,West Bengal,Fitness Enthusiasts,Male,45-54
CU00018604,Pune,Maharashtra,Corporate,Female,25-34
CU00018605,Chennai,Tamil Nadu,Young Professionals,Female,25-34
CU00018606,Delhi,Delhi,Students,Male,25-34
CU00018607,Hyderabad,Telangana,Young Professionals,Female,25-34
CU00018608,Mumbai,Maharashtra,Young Professionals,Female,25-34
CU00018609,Delhi,Delhi,Parents,Male,25-34
CU00018610,Hyderabad,Telangana,Fitness Enthusiasts,Female,35-44
CU00018611,Pune,Maharashtra,Young Professionals,Male,45-54
CU00018612,Pune,Maharashtra,Students,Female,18-24
CU00018613,Kolkata,West Bengal,Gamers,Male,25-34
CU00018614,Delhi,Delhi,Fitness Enthusiasts,Male,25-34
CU00018615,Bangalore,Karnataka,Young Professionals,Male,45-54
CU00018616,Delhi,Delhi,Parents,Female,18-24
CU00018617,Kolkata,West Bengal,Students,Male,35-44
CU00018618,Delhi,Delhi,Gamers,Male,25-34
CU00018619,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,35-44
CU00018620,Chennai,Tamil Nadu,Young Professionals,Male,25-34
CU00018621,Kolkata,West Bengal,Parents,Male,25-34
CU00018622,Bangalore,Karnataka,Young Professionals,Female,18-24
CU00018623,Kolkata,West Bengal,Young Professionals,Male,25-34
CU00018624,Pune,Maharashtra,Gamers,Male,35-44
CU00018625,Kolkata,West Bengal,Young Professionals,Female,45-54
CU00018626,Delhi,Delhi,Young Professionals,Female,25-34
CU00018627,Kolkata,West Bengal,Parents,Female,25-34
CU00018628,Chennai,Tamil Nadu,Gamers,Female,35-44
CU00018629,Hyderabad,Telangana,Parents,Male,55+
CU00018630,Bangalore,Karnataka,Young Professionals,Female,25-34
CU00018631,Chennai,Tamil Nadu,Parents,Male,45-54
CU00018632,Mumbai,Maharashtra,Young Professionals,Male,18-24
CU00018633,Delhi,Delhi,Fitness Enthusiasts,Female,45-54
CU00018634,Kolkata,West Bengal,Parents,Female,25-34
CU00018635,Mumbai,Maharashtra,Young Professionals,Female,45-54
CU00018636,Bangalore,Karnataka,Fitness Enthusiasts,Male,18-24
CU00018637,Bangalore,Karnataka,Students,Female,45-54
CU00018638,Delhi,Delhi,Young Professionals,Female,25-34
CU00018639,Delhi,Delhi,Parents,Female,45-54
CU00018640,Delhi,Delhi,Students,Male,25-34
CU00018641,Pune,Maharashtra,Parents,Male,25-34
CU00018642,Pune,Maharashtra,Parents,Female,25-34
CU00018643,Pune,Maharashtra,Young Professionals,Male,35-44
CU00018644,Bangalore,Karnataka,Students,Female,35-44
CU00018645,Bangalore,Karnataka,Parents,Female,25-34
CU00018646,Hyderabad,Telangana,Students,Male,18-24
CU00018647,Bangalore,Karnataka,Students,Female,35-44
CU00018648,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00018649,Pune,Maharashtra,Young Professionals,Male,35-44
CU00018650,Delhi,Delhi,Gamers,Female,18-24
CU00018651,Delhi,Delhi,Parents,Male,45-54
CU00018652,Delhi,Delhi,Fitness Enthusiasts,Male,45-54
CU00018653,Bangalore,Karnataka,Gamers,Male,25-34
CU00018654,Bangalore,Karnataka,Corporate,Female,25-34
CU00018655,Bangalore,Karnataka,Young Professionals,Female,18-24
CU00018656,Hyderabad,Telangana,Parents,Female,25-34
CU00018657,Hyderabad,Telangana,Fitness Enthusiasts,Female,25-34
CU00018658,Chennai,Tamil Nadu,Parents,Female,45-54
CU00018659,Hyderabad,Telangana,Young Professionals,Male,35-44
CU00018660,Mumbai,Maharashtra,Gamers,Female,35-44
CU00018661,Delhi,Delhi,Parents,Female,35-44
CU00018662,Delhi,Delhi,Parents,Female,25-34
CU00018663,Bangalore,Karnataka,Fitness Enthusiasts,Female,35-44
CU00018664,Pune,Maharashtra,Students,Male,35-44
CU00018665,Chennai,Tamil Nadu,Gamers,Female,25-34
CU00018666,Delhi,Delhi,Young Professionals,Male,18-24
CU00018667,Pune,Maharashtra,Young Professionals,Male,18-24
CU00018668,Kolkata,West Bengal,Parents,Male,25-34
CU00018669,Pune,Maharashtra,Young Professionals,Male,35-44
CU00018670,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,25-34
CU00018671,Bangalore,Karnataka,Gamers,Female,18-24
CU00018672,Bangalore,Karnataka,Corporate,Male,25-34
CU00018673,Hyderabad,Telangana,Young Professionals,Male,25-34
CU00018674,Bangalore,Karnataka,Young Professionals,Male,45-54
CU00018675,Pune,Maharashtra,Young Professionals,Male,35-44
CU00018676,Hyderabad,Telangana,Parents,Male,25-34
CU00018677,Pune,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00018678,Mumbai,Maharashtra,Students,Female,18-24
CU00018679,Bangalore,Karnataka,Parents,Male,25-34
CU00018680,Kolkata,West Bengal,Young Professionals,Male,35-44
CU00018681,Bangalore,Karnataka,Corporate,Female,55+
CU00018682,Mumbai,Maharashtra,Students,Male,45-54
CU00018683,Bangalore,Karnataka,Young Professionals,Male,25-34
CU00018684,Bangalore,Karnataka,Young Professionals,Male,35-44
CU00018685,Kolkata,West Bengal,Students,Female,25-34
CU00018686,Bangalore,Karnataka,Parents,Male,25-34
CU00018687,Delhi,Delhi,Students,Female,18-24
CU00018688,Kolkata,West Bengal,Young Professionals,Female,25-34
CU00018689,Kolkata,West Bengal,Parents,Male,18-24
CU00018690,Bangalore,Karnataka,Young Professionals,Male,25-34
CU00018691,Kolkata,West Bengal,Parents,Female,25-34
CU00018692,Pune,Maharashtra,Fitness Enthusiasts,Male,18-24
CU00018693,Kolkata,West Bengal,Corporate,Male,35-44
CU00018694,Delhi,Delhi,Young Professionals,Female,18-24
CU00018695,Hyderabad,Telangana,Young Professionals,Female,18-24
CU00018696,Delhi,Delhi,Fitness Enthusiasts,Male,25-34
CU00018697,Pune,Maharashtra,Students,Male,35-44
CU00018698,Delhi,Delhi,Parents,Female,55+
CU00018699,Bangalore,Karnataka,Young Professionals,Male,18-24
CU00018700,Kolkata,West Bengal,Corporate,Male,35-44
CU00018701,Pune,Maharashtra,Students,Male,18-24
CU00018702,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,25-34
CU00018703,Chennai,Tamil Nadu,Young Professionals,Male,35-44
CU00018704,Pune,Maharashtra,Gamers,Male,25-34
CU00018705,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00018706,Pune,Maharashtra,Students,Female,45-54
CU00018707,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00018708,Hyderabad,Telangana,Parents,Female,18-24
CU00018709,Chennai,Tamil Nadu,Parents,Male,18-24
CU00018710,Delhi,Delhi,Young Professionals,Female,35-44
CU00018711,Hyderabad,Telangana,Fitness Enthusiasts,Female,55+
CU00018712,Mumbai,Maharashtra,Corporate,Female,25-34
CU00018713,Bangalore,Karnataka,Young Professionals,Male,25-34
CU00018714,Delhi,Delhi,Parents,Female,35-44
CU00018715,Chennai,Tamil Nadu,Parents,Female,35-44
CU00018716,Chennai,Tamil Nadu,Students,Female,25-34
CU00018717,Hyderabad,Telangana,Students,Female,45-54
CU00018718,Bangalore,Karnataka,Parents,Male,55+
CU00018719,Hyderabad,Telangana,Young Professionals,Female,35-44
CU00018720,Mumbai,Maharashtra,Young Professionals,Female,35-44
CU00018721,Chennai,Tamil Nadu,Young Professionals,Male,18-24
CU00018722,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,18-24
CU00018723,Hyderabad,Telangana,Parents,Female,18-24
CU00018724,Kolkata,West Bengal,Gamers,Female,18-24
CU00018725,Kolkata,West Bengal,Students,Male,18-24
CU00018726,Pune,Maharashtra,Gamers,Female,35-44
CU00018727,Hyderabad,Telangana,Young Professionals,Female,25-34
CU00018728,Bangalore,Karnataka,Young Professionals,Male,25-34
CU00018729,Chennai,Tamil Nadu,Young Professionals,Female,18-24
CU00018730,Chennai,Tamil Nadu,Gamers,Male,45-54
CU00018731,Bangalore,Karnataka,Students,Female,25-34
CU00018732,Chennai,Tamil Nadu,Young Professionals,Female,45-54
CU00018733,Bangalore,Karnataka,Parents,Male,45-54
CU00018734,Mumbai,Maharashtra,Parents,Female,25-34
CU00018735,Bangalore,Karnataka,Parents,Male,25-34
CU00018736,Hyderabad,Telangana,Young Professionals,Male,55+
CU00018737,Hyderabad,Telangana,Parents,Male,45-54
CU00018738,Mumbai,Maharashtra,Gamers,Male,35-44
CU00018739,Delhi,Delhi,Young Professionals,Male,35-44
CU00018740,Delhi,Delhi,Gamers,Female,35-44
CU00018741,Delhi,Delhi,Students,Male,35-44
CU00018742,Delhi,Delhi,Students,Female,18-24
CU00018743,Mumbai,Maharashtra,Students,Female,25-34
CU00018744,Hyderabad,Telangana,Fitness Enthusiasts,Female,45-54
CU00018745,Bangalore,Karnataka,Parents,Male,35-44
CU00018746,Pune,Maharashtra,Students,Female,35-44
CU00018747,Mumbai,Maharashtra,Corporate,Female,25-34
CU00018748,Pune,Maharashtra,Parents,Male,35-44
CU00018749,Kolkata,West Bengal,Young Professionals,Male,18-24
CU00018750,Pune,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00018751,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,35-44
CU00018752,Hyderabad,Telangana,Corporate,Male,45-54
CU00018753,Mumbai,Maharashtra,Fitness Enthusiasts,Female,45-54
CU00018754,Delhi,Delhi,Gamers,Male,25-34
CU00018755,Kolkata,West Bengal,Parents,Female,25-34
CU00018756,Mumbai,Maharashtra,Young Professionals,Male,35-44
CU00018757,Delhi,Delhi,Gamers,Female,18-24
CU00018758,Pune,Maharashtra,Students,Male,25-34
CU00018759,Bangalore,Karnataka,Fitness Enthusiasts,Female,25-34
CU00018760,Pune,Maharashtra,Parents,Male,25-34
CU00018761,Bangalore,Karnataka,Parents,Female,25-34
CU00018762,Pune,Maharashtra,Young Professionals,Male,45-54
CU00018763,Bangalore,Karnataka,Fitness Enthusiasts,Male,25-34
CU00018764,Bangalore,Karnataka,Fitness Enthusiasts,Male,55+
CU00018765,Kolkata,West Bengal,Young Professionals,Female,18-24
CU00018766,Pune,Maharashtra,Fitness Enthusiasts,Female,35-44
CU00018767,Mumbai,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00018768,Chennai,Tamil Nadu,Young Professionals,Male,45-54
CU00018769,Delhi,Delhi,Parents,Male,18-24
CU00018770,Mumbai,Maharashtra,Parents,Male,35-44
CU00018771,Kolkata,West Bengal,Parents,Male,25-34
CU00018772,Delhi,Delhi,Fitness Enthusiasts,Female,18-24
CU00018773,Hyderabad,Telangana,Young Professionals,Male,55+
CU00018774,Kolkata,West Bengal,Students,Female,25-34
CU00018775,Hyderabad,Telangana,Parents,Male,25-34
CU00018776,Chennai,Tamil Nadu,Students,Female,35-44
CU00018777,Mumbai,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00018778,Bangalore,Karnataka,Parents,Male,35-44
CU00018779,Delhi,Delhi,Gamers,Male,18-24
CU00018780,Mumbai,Maharashtra,Fitness Enthusiasts,Male,18-24
CU00018781,Chennai,Tamil Nadu,Parents,Female,25-34
CU00018782,Chennai,Tamil Nadu,Students,Male,55+
CU00018783,Kolkata,West Bengal,Gamers,Female,45-54
CU00018784,Delhi,Delhi,Parents,Male,55+
CU00018785,Delhi,Delhi,Parents,Female,25-34
CU00018786,Mumbai,Maharashtra,Students,Male,18-24
CU00018787,Pune,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00018788,Delhi,Delhi,Students,Female,45-54
CU00018789,Hyderabad,Telangana,Corporate,Male,25-34
CU00018790,Bangalore,Karnataka,Gamers,Female,45-54
CU00018791,Mumbai,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00018792,Hyderabad,Telangana,Young Professionals,Male,25-34
CU00018793,Pune,Maharashtra,Young Professionals,Male,45-54
CU00018794,Mumbai,Maharashtra,Young Professionals,Female,25-34
CU00018795,Hyderabad,Telangana,Young Professionals,Male,18-24
CU00018796,Delhi,Delhi,Young Professionals,Female,35-44
CU00018797,Chennai,Tamil Nadu,Young Professionals,Male,35-44
CU00018798,Delhi,Delhi,Fitness Enthusiasts,Female,35-44
CU00018799,Hyderabad,Telangana,Fitness Enthusiasts,Male,45-54
CU00018800,Pune,Maharashtra,Students,Female,18-24
CU00018801,Hyderabad,Telangana,Corporate,Male,18-24
CU00018802,Chennai,Tamil Nadu,Parents,Male,45-54
CU00018803,Bangalore,Karnataka,Parents,Female,35-44
CU00018804,Kolkata,West Bengal,Young Professionals,Male,18-24
CU00018805,Pune,Maharashtra,Parents,Female,25-34
CU00018806,Bangalore,Karnataka,Fitness Enthusiasts,Female,25-34
CU00018807,Delhi,Delhi,Students,Male,45-54
CU00018808,Mumbai,Maharashtra,Fitness Enthusiasts,Male,18-24
CU00018809,Delhi,Delhi,Young Professionals,Female,25-34
CU00018810,Pune,Maharashtra,Students,Male,18-24
CU00018811,Hyderabad,Telangana,Fitness Enthusiasts,Female,25-34
CU00018812,Pune,Maharashtra,Parents,Female,25-34
CU00018813,Hyderabad,Telangana,Young Professionals,Male,25-34
CU00018814,Hyderabad,Telangana,Fitness Enthusiasts,Male,35-44
CU00018815,Delhi,Delhi,Gamers,Female,25-34
CU00018816,Hyderabad,Telangana,Parents,Male,35-44
CU00018817,Chennai,Tamil Nadu,Students,Male,25-34
CU00018818,Mumbai,Maharashtra,Students,Female,35-44
CU00018819,Mumbai,Maharashtra,Young Professionals,Female,18-24
CU00018820,Mumbai,Maharashtra,Parents,Male,35-44
CU00018821,Chennai,Tamil Nadu,Students,Male,25-34
CU00018822,Pune,Maharashtra,Fitness Enthusiasts,Female,55+
CU00018823,Pune,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00018824,Bangalore,Karnataka,Parents,Male,25-34
CU00018825,Pune,Maharashtra,Students,Female,35-44
CU00018826,Mumbai,Maharashtra,Young Professionals,Male,18-24
CU00018827,Delhi,Delhi,Parents,Male,25-34
CU00018828,Bangalore,Karnataka,Young Professionals,Female,18-24
CU00018829,Bangalore,Karnataka,Students,Male,25-34
CU00018830,Bangalore,Karnataka,Parents,Male,25-34
CU00018831,Chennai,Tamil Nadu,Young Professionals,Female,35-44
CU00018832,Delhi,Delhi,Parents,Male,25-34
CU00018833,Kolkata,West Bengal,Fitness Enthusiasts,Female,55+
CU00018834,Chennai,Tamil Nadu,Gamers,Male,45-54
CU00018835,Chennai,Tamil Nadu,Young Professionals,Female,25-34
CU00018836,Mumbai,Maharashtra,Young Professionals,Male,55+
CU00018837,Bangalore,Karnataka,Young Professionals,Female,45-54
CU00018838,Mumbai,Maharashtra,Parents,Female,18-24
CU00018839,Bangalore,Karnataka,Gamers,Male,55+
CU00018840,Kolkata,West Bengal,Students,Female,35-44
CU00018841,Kolkata,West Bengal,Fitness Enthusiasts,Female,18-24
CU00018842,Delhi,Delhi,Students,Female,18-24
CU00018843,Kolkata,West Bengal,Corporate,Female,25-34
CU00018844,Kolkata,West Bengal,Corporate,Male,45-54
CU00018845,Mumbai,Maharashtra,Students,Female,18-24
CU00018846,Mumbai,Maharashtra,Students,Male,35-44
CU00018847,Pune,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00018848,Bangalore,Karnataka,Students,Male,55+
CU00018849,Pune,Maharashtra,Parents,Female,25-34
CU00018850,Chennai,Tamil Nadu,Parents,Male,45-54
CU00018851,Kolkata,West Bengal,Young Professionals,Female,35-44
CU00018852,Pune,Maharashtra,Young Professionals,Male,35-44
CU00018853,Chennai,Tamil Nadu,Parents,Male,18-24
CU00018854,Bangalore,Karnataka,Students,Female,55+
CU00018855,Kolkata,West Bengal,Young Professionals,Male,35-44
CU00018856,Bangalore,Karnataka,Young Professionals,Male,45-54
CU00018857,Mumbai,Maharashtra,Young Professionals,Female,35-44
CU00018858,Bangalore,Karnataka,Young Professionals,Male,18-24
CU00018859,Hyderabad,Telangana,Young Professionals,Male,25-34
CU00018860,Mumbai,Maharashtra,Students,Female,55+
CU00018861,Chennai,Tamil Nadu,Parents,Male,18-24
CU00018862,Bangalore,Karnataka,Parents,Female,45-54
CU00018863,Delhi,Delhi,Young Professionals,Female,25-34
CU00018864,Hyderabad,Telangana,Fitness Enthusiasts,Male,18-24
CU00018865,Hyderabad,Telangana,Fitness Enthusiasts,Male,55+
CU00018866,Delhi,Delhi,Fitness Enthusiasts,Female,25-34
CU00018867,Delhi,Delhi,Students,Female,25-34
CU00018868,Hyderabad,Telangana,Fitness Enthusiasts,Female,35-44
CU00018869,Bangalore,Karnataka,Students,Male,45-54
CU00018870,Pune,Maharashtra,Parents,Male,25-34
CU00018871,Delhi,Delhi,Students,Male,35-44
CU00018872,Chennai,Tamil Nadu,Young Professionals,Female,25-34
CU00018873,Pune,Maharashtra,Parents,Female,35-44
CU00018874,Kolkata,West Bengal,Parents,Female,25-34
CU00018875,Chennai,Tamil Nadu,Students,Male,35-44
CU00018876,Chennai,Tamil Nadu,Gamers,Male,25-34
CU00018877,Kolkata,West Bengal,Young Professionals,Male,35-44
CU00018878,Chennai,Tamil Nadu,Students,Male,25-34
CU00018879,Hyderabad,Telangana,Young Professionals,Male,25-34
CU00018880,Delhi,Delhi,Young Professionals,Female,55+
CU00018881,Chennai,Tamil Nadu,Young Professionals,Male,45-54
CU00018882,Bangalore,Karnataka,Students,Male,25-34
CU00018883,Pune,Maharashtra,Corporate,Male,35-44
CU00018884,Bangalore,Karnataka,Young Professionals,Male,25-34
CU00018885,Pune,Maharashtra,Young Professionals,Male,18-24
CU00018886,Chennai,Tamil Nadu,Students,Male,25-34
CU00018887,Delhi,Delhi,Young Professionals,Male,18-24
CU00018888,Mumbai,Maharashtra,Parents,Female,25-34
CU00018889,Delhi,Delhi,Fitness Enthusiasts,Male,25-34
CU00018890,Chennai,Tamil Nadu,Gamers,Male,25-34
CU00018891,Pune,Maharashtra,Young Professionals,Male,25-34
CU00018892,Pune,Maharashtra,Gamers,Male,45-54
CU00018893,Bangalore,Karnataka,Young Professionals,Female,25-34
CU00018894,Bangalore,Karnataka,Young Professionals,Male,25-34
CU00018895,Delhi,Delhi,Students,Female,18-24
CU00018896,Delhi,Delhi,Fitness Enthusiasts,Male,35-44
CU00018897,Bangalore,Karnataka,Young Professionals,Male,45-54
CU00018898,Hyderabad,Telangana,Parents,Female,18-24
CU00018899,Hyderabad,Telangana,Young Professionals,Female,45-54
CU00018900,Mumbai,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00018901,Bangalore,Karnataka,Young Professionals,Male,18-24
CU00018902,Hyderabad,Telangana,Young Professionals,Female,25-34
CU00018903,Delhi,Delhi,Corporate,Male,45-54
CU00018904,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00018905,Kolkata,West Bengal,Young Professionals,Female,35-44
CU00018906,Hyderabad,Telangana,Fitness Enthusiasts,Male,18-24
CU00018907,Delhi,Delhi,Young Professionals,Female,25-34
CU00018908,Chennai,Tamil Nadu,Parents,Male,25-34
CU00018909,Bangalore,Karnataka,Young Professionals,Female,25-34
CU00018910,Delhi,Delhi,Corporate,Female,45-54
CU00018911,Hyderabad,Telangana,Young Professionals,Male,45-54
CU00018912,Kolkata,West Bengal,Parents,Female,45-54
CU00018913,Bangalore,Karnataka,Parents,Male,35-44
CU00018914,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,35-44
CU00018915,Bangalore,Karnataka,Fitness Enthusiasts,Male,18-24
CU00018916,Kolkata,West Bengal,Fitness Enthusiasts,Female,25-34
CU00018917,Pune,Maharashtra,Young Professionals,Male,18-24
CU00018918,Delhi,Delhi,Students,Male,25-34
CU00018919,Delhi,Delhi,Parents,Male,55+
CU00018920,Delhi,Delhi,Fitness Enthusiasts,Male,18-24
CU00018921,Bangalore,Karnataka,Fitness Enthusiasts,Male,35-44
CU00018922,Chennai,Tamil Nadu,Young Professionals,Male,25-34
CU00018923,Hyderabad,Telangana,Parents,Female,25-34
CU00018924,Hyderabad,Telangana,Parents,Male,25-34
CU00018925,Pune,Maharashtra,Gamers,Male,25-34
CU00018926,Delhi,Delhi,Parents,Male,25-34
CU00018927,Hyderabad,Telangana,Fitness Enthusiasts,Female,25-34
CU00018928,Bangalore,Karnataka,Young Professionals,Male,45-54
CU00018929,Hyderabad,Telangana,Young Professionals,Male,18-24
CU00018930,Pune,Maharashtra,Gamers,Male,45-54
